"TIME","GEO","CITIZEN","SEX","AGE","ASYL_APP","UNIT","Value"
"2015M05","Portugal","Iraq","Total","Total","First time applicant","Person","0"
"2015M05","Portugal","Syria","Total","Total","Asylum applicant","Person","5"
"2015M05","Portugal","Syria","Total","Total","First time applicant","Person","5"
"2015M05","Romania","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M05","Romania","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M05","Romania","Afghanistan","Total","Total","Asylum applicant","Person","5"
"2015M05","Romania","Afghanistan","Total","Total","First time applicant","Person","5"
"2015M05","Romania","Iraq","Total","Total","Asylum applicant","Person","20"
"2015M05","Romania","Iraq","Total","Total","First time applicant","Person","20"
"2015M05","Romania","Syria","Total","Total","Asylum applicant","Person","40"
"2015M05","Romania","Syria","Total","Total","First time applicant","Person","40"
"2015M05","Slovenia","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M05","Slovenia","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M05","Slovenia","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M05","Slovenia","Afghanistan","Total","Total","First time applicant","Person","0"
"2015M05","Slovenia","Iraq","Total","Total","Asylum applicant","Person","5"
"2015M05","Slovenia","Iraq","Total","Total","First time applicant","Person","5"
"2015M05","Slovenia","Syria","Total","Total","Asylum applicant","Person","0"
"2015M05","Slovenia","Syria","Total","Total","First time applicant","Person","0"
"2015M05","Slovakia","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M05","Slovakia","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M05","Slovakia","Afghanistan","Total","Total","Asylum applicant","Person","5"
"2015M05","Slovakia","Afghanistan","Total","Total","First time applicant","Person","5"
"2015M05","Slovakia","Iraq","Total","Total","Asylum applicant","Person","5"
"2015M05","Slovakia","Iraq","Total","Total","First time applicant","Person","5"
"2015M05","Slovakia","Syria","Total","Total","Asylum applicant","Person","0"
"2015M05","Slovakia","Syria","Total","Total","First time applicant","Person","0"
"2015M05","Finland","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M05","Finland","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M05","Finland","Afghanistan","Total","Total","Asylum applicant","Person","25"
"2015M05","Finland","Afghanistan","Total","Total","First time applicant","Person","25"
"2015M05","Finland","Iraq","Total","Total","Asylum applicant","Person","115"
"2015M05","Finland","Iraq","Total","Total","First time applicant","Person","115"
"2015M05","Finland","Syria","Total","Total","Asylum applicant","Person","10"
"2015M05","Finland","Syria","Total","Total","First time applicant","Person","10"
"2015M05","Sweden","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M05","Sweden","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M05","Sweden","Afghanistan","Total","Total","Asylum applicant","Person","420"
"2015M05","Sweden","Afghanistan","Total","Total","First time applicant","Person","410"
"2015M05","Sweden","Iraq","Total","Total","Asylum applicant","Person","190"
"2015M05","Sweden","Iraq","Total","Total","First time applicant","Person","150"
"2015M05","Sweden","Syria","Total","Total","Asylum applicant","Person","1 215"
"2015M05","Sweden","Syria","Total","Total","First time applicant","Person","1 175"
"2015M05","United Kingdom","European Union (28 countries)","Total","Total","Asylum applicant","Person","20"
"2015M05","United Kingdom","European Union (28 countries)","Total","Total","First time applicant","Person","20"
"2015M05","United Kingdom","Afghanistan","Total","Total","Asylum applicant","Person","140"
"2015M05","United Kingdom","Afghanistan","Total","Total","First time applicant","Person","135"
"2015M05","United Kingdom","Iraq","Total","Total","Asylum applicant","Person","80"
"2015M05","United Kingdom","Iraq","Total","Total","First time applicant","Person","80"
"2015M05","United Kingdom","Syria","Total","Total","Asylum applicant","Person","140"
"2015M05","United Kingdom","Syria","Total","Total","First time applicant","Person","140"
"2015M05","Iceland","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M05","Iceland","European Union (28 countries)","Total","Total","First time applicant","Person",":"
"2015M05","Iceland","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M05","Iceland","Afghanistan","Total","Total","First time applicant","Person",":"
"2015M05","Iceland","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M05","Iceland","Iraq","Total","Total","First time applicant","Person",":"
"2015M05","Iceland","Syria","Total","Total","Asylum applicant","Person","0"
"2015M05","Iceland","Syria","Total","Total","First time applicant","Person",":"
"2015M05","Liechtenstein","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M05","Liechtenstein","European Union (28 countries)","Total","Total","First time applicant","Person",":"
"2015M05","Liechtenstein","Afghanistan","Total","Total","Asylum applicant","Person","0"
"2015M05","Liechtenstein","Afghanistan","Total","Total","First time applicant","Person",":"
"2015M05","Liechtenstein","Iraq","Total","Total","Asylum applicant","Person","0"
"2015M05","Liechtenstein","Iraq","Total","Total","First time applicant","Person",":"
"2015M05","Liechtenstein","Syria","Total","Total","Asylum applicant","Person","0"
"2015M05","Liechtenstein","Syria","Total","Total","First time applicant","Person",":"
"2015M05","Norway","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M05","Norway","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M05","Norway","Afghanistan","Total","Total","Asylum applicant","Person","150"
"2015M05","Norway","Afghanistan","Total","Total","First time applicant","Person","145"
"2015M05","Norway","Iraq","Total","Total","Asylum applicant","Person","10"
"2015M05","Norway","Iraq","Total","Total","First time applicant","Person","10"
"2015M05","Norway","Syria","Total","Total","Asylum applicant","Person","95"
"2015M05","Norway","Syria","Total","Total","First time applicant","Person","95"
"2015M05","Switzerland","European Union (28 countries)","Total","Total","Asylum applicant","Person","10"
"2015M05","Switzerland","European Union (28 countries)","Total","Total","First time applicant","Person","10"
"2015M05","Switzerland","Afghanistan","Total","Total","Asylum applicant","Person","110"
"2015M05","Switzerland","Afghanistan","Total","Total","First time applicant","Person","110"
"2015M05","Switzerland","Iraq","Total","Total","Asylum applicant","Person","35"
"2015M05","Switzerland","Iraq","Total","Total","First time applicant","Person","25"
"2015M05","Switzerland","Syria","Total","Total","Asylum applicant","Person","105"
"2015M05","Switzerland","Syria","Total","Total","First time applicant","Person","90"
"2015M06","European Union (28 countries)","European Union (28 countries)","Total","Total","Asylum applicant","Person","70"
"2015M06","European Union (28 countries)","European Union (28 countries)","Total","Total","First time applicant","Person","60"
"2015M06","European Union (28 countries)","Afghanistan","Total","Total","Asylum applicant","Person","13 180"
"2015M06","European Union (28 countries)","Afghanistan","Total","Total","First time applicant","Person","12 975"
"2015M06","European Union (28 countries)","Iraq","Total","Total","Asylum applicant","Person","6 585"
"2015M06","European Union (28 countries)","Iraq","Total","Total","First time applicant","Person","6 330"
"2015M06","European Union (28 countries)","Syria","Total","Total","Asylum applicant","Person","21 320"
"2015M06","European Union (28 countries)","Syria","Total","Total","First time applicant","Person","20 845"
"2015M06","Belgium","European Union (28 countries)","Total","Total","Asylum applicant","Person","15"
"2015M06","Belgium","European Union (28 countries)","Total","Total","First time applicant","Person","15"
"2015M06","Belgium","Afghanistan","Total","Total","Asylum applicant","Person","325"
"2015M06","Belgium","Afghanistan","Total","Total","First time applicant","Person","275"
"2015M06","Belgium","Iraq","Total","Total","Asylum applicant","Person","440"
"2015M06","Belgium","Iraq","Total","Total","First time applicant","Person","415"
"2015M06","Belgium","Syria","Total","Total","Asylum applicant","Person","535"
"2015M06","Belgium","Syria","Total","Total","First time applicant","Person","520"
"2015M06","Bulgaria","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M06","Bulgaria","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M06","Bulgaria","Afghanistan","Total","Total","Asylum applicant","Person","255"
"2015M06","Bulgaria","Afghanistan","Total","Total","First time applicant","Person","255"
"2015M06","Bulgaria","Iraq","Total","Total","Asylum applicant","Person","420"
"2015M06","Bulgaria","Iraq","Total","Total","First time applicant","Person","415"
"2015M06","Bulgaria","Syria","Total","Total","Asylum applicant","Person","865"
"2015M06","Bulgaria","Syria","Total","Total","First time applicant","Person","850"
"2015M06","Czech Republic","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M06","Czech Republic","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M06","Czech Republic","Afghanistan","Total","Total","Asylum applicant","Person","5"
"2015M06","Czech Republic","Afghanistan","Total","Total","First time applicant","Person","5"
"2015M06","Czech Republic","Iraq","Total","Total","Asylum applicant","Person","5"
"2015M06","Czech Republic","Iraq","Total","Total","First time applicant","Person","5"
"2015M06","Czech Republic","Syria","Total","Total","Asylum applicant","Person","10"
"2015M06","Czech Republic","Syria","Total","Total","First time applicant","Person","10"
"2015M06","Denmark","European Union (28 countries)","Total","Total","Asylum applicant","Person","0"
"2015M06","Denmark","European Union (28 countries)","Total","Total","First time applicant","Person","0"
"2015M06","Denmark","Afghanistan","Total","Total","Asylum applicant","Person","45"
"2015M06","Denmark","Afghanistan","Total","Total","First time applicant","Person","45"
"2015M06","Denmark","Iraq","Total","Total","Asylum applicant","Person","20"
"2015M06","Denmark","Iraq","Total","Total","First time applicant","Person","20"
"2015M06","Denmark","Syria","Total","Total","Asylum applicant","Person","490"
"2015M06","Denmark","Syria","Total","Total","First time applicant","Person","490"
"2015M06","Germany (until 1990 former territory of the FRG)","European Union (28 countries)","Total","Total","Asylum applicant","Person","15"
"2015M06","Germany (until 1990 former territory of the FRG)","European Union (28 countries)","Total","Total","First time applicant","Person","15"
"2015M06","Germany (until 1990 former territory of the FRG)","Afghanistan","Total","Total","Asylum applicant","Person","2 260"
"2015M06","Germany (until 1990 former territory of the FRG)","Afghanistan","Total","Total","First time applicant","Person","2 220"
"2015M06","Germany (until 1990 former territory of the FRG)","Iraq","Total","Total","Asylum applicant","Person","2 305"
"2015M06","Germany (until 1990 former territory of the FRG)","Iraq","Total","Total","First time applicant","Person","2 170"
"2015M06","Germany (until 1990 former territory of the FRG)","Syria","Total","Total","Asylum applicant","Person","8 175"
"2015M06","Germany (until 1990 former territory of the FRG)","Syria","Total","Total","First time applicant","Person","7 850"
