"TIME","GEO","CITIZEN","SEX","AGE","ASYL_APP","UNIT","Value","Flag and Footnotes"
"2015M05","Germany (until 1990 former territory of the FRG)","Pakistan","Males","Total","Asylum applicant","Person","415",""
"2015M05","Germany (until 1990 former territory of the FRG)","Pakistan","Females","Total","Asylum applicant","Person","35",""
"2015M05","Germany (until 1990 former territory of the FRG)","Iraq","Males","Total","Asylum applicant","Person","1,165",""
"2015M05","Germany (until 1990 former territory of the FRG)","Iraq","Females","Total","Asylum applicant","Person","305",""
"2015M05","Germany (until 1990 former territory of the FRG)","Syria","Males","Total","Asylum applicant","Person","3,870",""
"2015M05","Germany (until 1990 former territory of the FRG)","Syria","Females","Total","Asylum applicant","Person","1,220",""
"2015M05","France","Albania","Males","Total","Asylum applicant","Person","130",""
"2015M05","France","Albania","Females","Total","Asylum applicant","Person","100",""
"2015M05","France","Serbia","Males","Total","Asylum applicant","Person","30",""
"2015M05","France","Serbia","Females","Total","Asylum applicant","Person","20",""
"2015M05","France","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","210",""
"2015M05","France","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","135",""
"2015M05","France","Russia","Males","Total","Asylum applicant","Person","115",""
"2015M05","France","Russia","Females","Total","Asylum applicant","Person","105",""
"2015M05","France","Extra EU-28","Males","Total","Asylum applicant","Person","2,925",""
"2015M05","France","Extra EU-28","Females","Total","Asylum applicant","Person","1,820",""
"2015M05","France","Eritrea","Males","Total","Asylum applicant","Person","150",""
"2015M05","France","Eritrea","Females","Total","Asylum applicant","Person","45",""
"2015M05","France","Afghanistan","Males","Total","Asylum applicant","Person","30",""
"2015M05","France","Afghanistan","Females","Total","Asylum applicant","Person","5",""
"2015M05","France","Pakistan","Males","Total","Asylum applicant","Person","95",""
"2015M05","France","Pakistan","Females","Total","Asylum applicant","Person","10",""
"2015M05","France","Iraq","Males","Total","Asylum applicant","Person","80",""
"2015M05","France","Iraq","Females","Total","Asylum applicant","Person","80",""
"2015M05","France","Syria","Males","Total","Asylum applicant","Person","110",""
"2015M05","France","Syria","Females","Total","Asylum applicant","Person","95",""
"2015M05","Italy","Albania","Males","Total","Asylum applicant","Person","20",""
"2015M05","Italy","Albania","Females","Total","Asylum applicant","Person","5",""
"2015M05","Italy","Serbia","Males","Total","Asylum applicant","Person","5",""
"2015M05","Italy","Serbia","Females","Total","Asylum applicant","Person","5",""
"2015M05","Italy","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","20",""
"2015M05","Italy","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","0",""
"2015M05","Italy","Russia","Males","Total","Asylum applicant","Person","0",""
"2015M05","Italy","Russia","Females","Total","Asylum applicant","Person","0",""
"2015M05","Italy","Extra EU-28","Males","Total","Asylum applicant","Person","4,655",""
"2015M05","Italy","Extra EU-28","Females","Total","Asylum applicant","Person","530",""
"2015M05","Italy","Eritrea","Males","Total","Asylum applicant","Person","10",""
"2015M05","Italy","Eritrea","Females","Total","Asylum applicant","Person","5",""
"2015M05","Italy","Afghanistan","Males","Total","Asylum applicant","Person","230",""
"2015M05","Italy","Afghanistan","Females","Total","Asylum applicant","Person","0",""
"2015M05","Italy","Pakistan","Males","Total","Asylum applicant","Person","510",""
"2015M05","Italy","Pakistan","Females","Total","Asylum applicant","Person","5",""
"2015M05","Italy","Iraq","Males","Total","Asylum applicant","Person","20",""
"2015M05","Italy","Iraq","Females","Total","Asylum applicant","Person","5",""
"2015M05","Italy","Syria","Males","Total","Asylum applicant","Person","10",""
"2015M05","Italy","Syria","Females","Total","Asylum applicant","Person","5",""
"2015M05","Hungary","Albania","Males","Total","Asylum applicant","Person","20",""
"2015M05","Hungary","Albania","Females","Total","Asylum applicant","Person","0",""
"2015M05","Hungary","Serbia","Males","Total","Asylum applicant","Person","10",""
"2015M05","Hungary","Serbia","Females","Total","Asylum applicant","Person","5",""
"2015M05","Hungary","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","150",""
"2015M05","Hungary","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","40",""
"2015M05","Hungary","Russia","Males","Total","Asylum applicant","Person","0",""
"2015M05","Hungary","Russia","Females","Total","Asylum applicant","Person","0",""
"2015M05","Hungary","Extra EU-28","Males","Total","Asylum applicant","Person","8,795",""
"2015M05","Hungary","Extra EU-28","Females","Total","Asylum applicant","Person","1,180",""
"2015M05","Hungary","Eritrea","Males","Total","Asylum applicant","Person","30",""
"2015M05","Hungary","Eritrea","Females","Total","Asylum applicant","Person","15",""
"2015M05","Hungary","Afghanistan","Males","Total","Asylum applicant","Person","4,245",""
"2015M05","Hungary","Afghanistan","Females","Total","Asylum applicant","Person","475",""
"2015M05","Hungary","Pakistan","Males","Total","Asylum applicant","Person","730",""
"2015M05","Hungary","Pakistan","Females","Total","Asylum applicant","Person","5",""
"2015M05","Hungary","Iraq","Males","Total","Asylum applicant","Person","605",""
"2015M05","Hungary","Iraq","Females","Total","Asylum applicant","Person","125",""
"2015M05","Hungary","Syria","Males","Total","Asylum applicant","Person","1,705",""
"2015M05","Hungary","Syria","Females","Total","Asylum applicant","Person","355",""
"2015M05","Netherlands","Albania","Males","Total","Asylum applicant","Person","20",""
"2015M05","Netherlands","Albania","Females","Total","Asylum applicant","Person","5",""
"2015M05","Netherlands","Serbia","Males","Total","Asylum applicant","Person","20",""
"2015M05","Netherlands","Serbia","Females","Total","Asylum applicant","Person","15",""
"2015M05","Netherlands","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","45",""
"2015M05","Netherlands","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","20",""
"2015M05","Netherlands","Russia","Males","Total","Asylum applicant","Person","5",""
"2015M05","Netherlands","Russia","Females","Total","Asylum applicant","Person","0",""
"2015M05","Netherlands","Extra EU-28","Males","Total","Asylum applicant","Person","1,680",""
"2015M05","Netherlands","Extra EU-28","Females","Total","Asylum applicant","Person","690",""
"2015M05","Netherlands","Eritrea","Males","Total","Asylum applicant","Person","730",""
"2015M05","Netherlands","Eritrea","Females","Total","Asylum applicant","Person","345",""
"2015M05","Netherlands","Afghanistan","Males","Total","Asylum applicant","Person","45",""
"2015M05","Netherlands","Afghanistan","Females","Total","Asylum applicant","Person","30",""
"2015M05","Netherlands","Pakistan","Males","Total","Asylum applicant","Person","10",""
"2015M05","Netherlands","Pakistan","Females","Total","Asylum applicant","Person","0",""
"2015M05","Netherlands","Iraq","Males","Total","Asylum applicant","Person","35",""
"2015M05","Netherlands","Iraq","Females","Total","Asylum applicant","Person","10",""
"2015M05","Netherlands","Syria","Males","Total","Asylum applicant","Person","365",""
"2015M05","Netherlands","Syria","Females","Total","Asylum applicant","Person","80",""
"2015M05","Slovenia","Albania","Males","Total","Asylum applicant","Person","5",""
"2015M05","Slovenia","Albania","Females","Total","Asylum applicant","Person","0",""
"2015M05","Slovenia","Serbia","Males","Total","Asylum applicant","Person","0",""
"2015M05","Slovenia","Serbia","Females","Total","Asylum applicant","Person","0",""
"2015M05","Slovenia","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","5",""
"2015M05","Slovenia","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","0",""
"2015M05","Slovenia","Russia","Males","Total","Asylum applicant","Person","0",""
"2015M05","Slovenia","Russia","Females","Total","Asylum applicant","Person","0",""
"2015M05","Slovenia","Extra EU-28","Males","Total","Asylum applicant","Person","15",""
"2015M05","Slovenia","Extra EU-28","Females","Total","Asylum applicant","Person","0",""
"2015M05","Slovenia","Eritrea","Males","Total","Asylum applicant","Person","0",""
"2015M05","Slovenia","Eritrea","Females","Total","Asylum applicant","Person","0",""
"2015M05","Slovenia","Afghanistan","Males","Total","Asylum applicant","Person","0",""
"2015M05","Slovenia","Afghanistan","Females","Total","Asylum applicant","Person","0",""
"2015M05","Slovenia","Pakistan","Males","Total","Asylum applicant","Person","0",""
"2015M05","Slovenia","Pakistan","Females","Total","Asylum applicant","Person","0",""
"2015M05","Slovenia","Iraq","Males","Total","Asylum applicant","Person","5",""
"2015M05","Slovenia","Iraq","Females","Total","Asylum applicant","Person","0",""
"2015M05","Slovenia","Syria","Males","Total","Asylum applicant","Person","0",""
"2015M05","Slovenia","Syria","Females","Total","Asylum applicant","Person","0",""
"2015M05","Sweden","Albania","Males","Total","Asylum applicant","Person","120",""
"2015M05","Sweden","Albania","Females","Total","Asylum applicant","Person","50",""
"2015M05","Sweden","Serbia","Males","Total","Asylum applicant","Person","40",""
"2015M05","Sweden","Serbia","Females","Total","Asylum applicant","Person","35",""
"2015M05","Sweden","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","85",""
"2015M05","Sweden","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","45",""
"2015M05","Sweden","Russia","Males","Total","Asylum applicant","Person","25",""
"2015M05","Sweden","Russia","Females","Total","Asylum applicant","Person","15",""
"2015M05","Sweden","Extra EU-28","Males","Total","Asylum applicant","Person","3,755",""
"2015M05","Sweden","Extra EU-28","Females","Total","Asylum applicant","Person","1,615",""
"2015M05","Sweden","Eritrea","Males","Total","Asylum applicant","Person","760",""
"2015M05","Sweden","Eritrea","Females","Total","Asylum applicant","Person","345",""
"2015M05","Sweden","Afghanistan","Males","Total","Asylum applicant","Person","360",""
"2015M05","Sweden","Afghanistan","Females","Total","Asylum applicant","Person","60",""
"2015M05","Sweden","Pakistan","Males","Total","Asylum applicant","Person","25",""
"2015M05","Sweden","Pakistan","Females","Total","Asylum applicant","Person","10",""
"2015M05","Sweden","Iraq","Males","Total","Asylum applicant","Person","130",""
"2015M05","Sweden","Iraq","Females","Total","Asylum applicant","Person","55",""
"2015M05","Sweden","Syria","Males","Total","Asylum applicant","Person","845",""
"2015M05","Sweden","Syria","Females","Total","Asylum applicant","Person","365",""
"2015M05","United Kingdom","Albania","Males","Total","Asylum applicant","Person","75",""
"2015M05","United Kingdom","Albania","Females","Total","Asylum applicant","Person","60",""
"2015M05","United Kingdom","Serbia","Males","Total","Asylum applicant","Person","0",""
"2015M05","United Kingdom","Serbia","Females","Total","Asylum applicant","Person","0",""
"2015M05","United Kingdom","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Total","Asylum applicant","Person","0",""
"2015M05","United Kingdom","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Total","Asylum applicant","Person","0",""
"2015M05","United Kingdom","Russia","Males","Total","Asylum applicant","Person","0",""
"2015M05","United Kingdom","Russia","Females","Total","Asylum applicant","Person","0",""
"2015M05","United Kingdom","Extra EU-28","Males","Total","Asylum applicant","Person","1,805",""
"2015M05","United Kingdom","Extra EU-28","Females","Total","Asylum applicant","Person","740",""
"2015M05","United Kingdom","Eritrea","Males","Total","Asylum applicant","Person","220",""
"2015M05","United Kingdom","Eritrea","Females","Total","Asylum applicant","Person","50",""
"2015M05","United Kingdom","Afghanistan","Males","Total","Asylum applicant","Person","105",""
"2015M05","United Kingdom","Afghanistan","Females","Total","Asylum applicant","Person","30",""
"2015M05","United Kingdom","Pakistan","Males","Total","Asylum applicant","Person","165",""
"2015M05","United Kingdom","Pakistan","Females","Total","Asylum applicant","Person","75",""
"2015M05","United Kingdom","Iraq","Males","Total","Asylum applicant","Person","70",""
"2015M05","United Kingdom","Iraq","Females","Total","Asylum applicant","Person","10",""
